ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,프롬프트,문제번호
101,방재기사,2021,2,방재사업,93,급경사지 재해예방에 관한 법령상 붕괴위험지역의 계측관리에 관한 설명으로 틀린 것은?,text_only,O,행정안전부장관은 상시계측관리의 결과등을 고려하여 주민대피를 위한 관리기준을 제정·운영하여야 한다.,관리기관은 붕괴위험지역 지반의 위치변화를 사전에 감지하기 위하여 상시계측관리를 할 수 있다.,관리기관은 직접 상시계측관리를 하거나 대행하게 하는 경우에는 계측자료를 관할 시장·군수·구청장에게 실시간으로 제공하여야 한다.,시장·군수·구청장은 제공받은 계측자료와 자체의 계측자료를 활용하여 긴급상황이 발생하는 때에는 신속히 해당지역주민을 대피시켜야한다.,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.44,236,3,239,3,False,3,"문제: 급경사지 재해예방에 관한 법령상 붕괴위험지역의 계측관리에 관한 설명으로 틀린 것은?

선택지:
1. 행정안전부장관은 상시계측관리의 결과등을 고려하여 주민대피를 위한 관리기준을 제정·운영하여야 한다.
2. 관리기관은 붕괴위험지역 지반의 위치변화를 사전에 감지하기 위하여 상시계측관리를 할 수 있다.
3. 관리기관은 직접 상시계측관리를 하거나 대행하게 하는 경우에는 계측자료를 관할 시장·군수·구청장에게 실시간으로 제공하여야 한다.
4. 시장·군수·구청장은 제공받은 계측자료와 자체의 계측자료를 활용하여 긴급상황이 발생하는 때에는 신속히 해당지역주민을 대피시켜야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",101
102,방재기사,2022,2,방재시설,26,"방재시설 피해현장 지반조사 중 지층의 분포, 층두께, 단층 파쇄대의 심도 및 규모, 원지반의 풍화상태, 흙의 연 경도, RQD,절리면의 상태,지하수위 상황등을 확인하는 지반조사는?",text_only,,시추조사,물리탐사,원위치시험,시험굴조사,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.33,134,3,137,1,True,1,"문제: 방재시설 피해현장 지반조사 중 지층의 분포, 층두께, 단층 파쇄대의 심도 및 규모, 원지반의 풍화상태, 흙의 연 경도, RQD,절리면의 상태,지하수위 상황등을 확인하는 지반조사는?

선택지:
1. 시추조사
2. 물리탐사
3. 원위치시험
4. 시험굴조사

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",102
103,방재기사,2021,2,재해대책,67,다음 설명은 비탈면 보호공법 중 어느 공법에 해당되는가?\n\n- 암반 비탈면에 많이 시공\n- 보강재를 암반에 삽입하여 원지반 전단강도를 증대시키는 공법,text_only,,록볼트,계단식 옹벽,비탈면 경사완화,쏘일네일링,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,128,3,131,1,True,1,"문제: 다음 설명은 비탈면 보호공법 중 어느 공법에 해당되는가?\n\n- 암반 비탈면에 많이 시공\n- 보강재를 암반에 삽입하여 원지반 전단강도를 증대시키는 공법

선택지:
1. 록볼트
2. 계단식 옹벽
3. 비탈면 경사완화
4. 쏘일네일링

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",103
104,방재기사,2021,2,방재시설,23,하천 현황조사시 포함되어야 할 사항이 아닌 것은?,text_only,,하천유역의 토양 현황,"하천명, 하천등급, 시·종점에 관한 사항",하천홍수 범람에 따른 위험 지역에 관한 사항,하천과 관련된 수공 구조물 및 횡단 시설물에 관한사항,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,119,3,122,1,True,1,"문제: 하천 현황조사시 포함되어야 할 사항이 아닌 것은?

선택지:
1. 하천유역의 토양 현황
2. 하천명, 하천등급, 시·종점에 관한 사항
3. 하천홍수 범람에 따른 위험 지역에 관한 사항
4. 하천과 관련된 수공 구조물 및 횡단 시설물에 관한사항

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",104
105,방재기사,2020,3,방재사업,89,하천제방의 유하 능력에 여유를 확보하기 위하여 여유고를 더 높게 하는경우에 해당하지 않는 것은?,text_only,,상류부가 황폐되어 있는 경우,유출 토사가 다량으로 퇴적할 염려가 있는 하천,제외지에 중요한 시설이 있을경우,만곡 하천의 요안(凹岸)부,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,125,3,128,3,True,3,"문제: 하천제방의 유하 능력에 여유를 확보하기 위하여 여유고를 더 높게 하는경우에 해당하지 않는 것은?

선택지:
1. 상류부가 황폐되어 있는 경우
2. 유출 토사가 다량으로 퇴적할 염려가 있는 하천
3. 제외지에 중요한 시설이 있을경우
4. 만곡 하천의 요안(凹岸)부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",105
106,방재기사,2020,3,방재사업,82,농경지 피해액 산정시 논과 밭의 침수심 경계선 높이는 몇m인가?,text_only,,0.5m,1.0m,1.5m,2.0m,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,95,3,98,1,False,1,"문제: 농경지 피해액 산정시 논과 밭의 침수심 경계선 높이는 몇m인가?

선택지:
1. 0.5m
2. 1.0m
3. 1.5m
4. 2.0m

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",106
107,방재기사,2021,2,재난관리,1,호우경보 발령 기준으로 옳은 것은?,text_only,,3시간 강우량이 60mm 이상 예상될 때,3시간 강우량이 90mm 이상 예상될 때,12시간 강우량이 110mm 이상 예상될 때,12시간 강우량이 150mm 이상 예상될 때,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,120,3,123,2,True,2,"문제: 호우경보 발령 기준으로 옳은 것은?

선택지:
1. 3시간 강우량이 60mm 이상 예상될 때
2. 3시간 강우량이 90mm 이상 예상될 때
3. 12시간 강우량이 110mm 이상 예상될 때
4. 12시간 강우량이 150mm 이상 예상될 때

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",107
108,방재기사,2020,3,재해분석,56,빗물 배수펌프장의 용량부족에 의해 발생하는 내수침수의 해소대책이 아닌 것은?,text_only,,빗물 배수펌프 증대,유수지 증대,고지배수로 설치,빗물 배수펌프장 유입관로 증대,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,110,3,113,3,False,3,"문제: 빗물 배수펌프장의 용량부족에 의해 발생하는 내수침수의 해소대책이 아닌 것은?

선택지:
1. 빗물 배수펌프 증대
2. 유수지 증대
3. 고지배수로 설치
4. 빗물 배수펌프장 유입관로 증대

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",108
109,방재기사,2021,3,방재시설,38,조건을 활용할 때 침사지 유량(m$^3$/s)은?\n\n[조건]\n? 침사지 폭: 8m\n? 침사지 길이: 15m\n? 침사지 수심: 5m\n? 침전시간: 40초,text_only,,8,12,15,17,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.33,130,3,133,3,True,3,"문제: 조건을 활용할 때 침사지 유량(m$^3$/s)은?\n\n[조건]\n? 침사지 폭: 8m\n? 침사지 길이: 15m\n? 침사지 수심: 5m\n? 침전시간: 40초

선택지:
1. 8
2. 12
3. 15
4. 17

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",109
110,방재기사,2021,2,방재사업,92,자연재해위험개선지구 관리지침상 피해액 산정시 도시유형별 구분에서 인구 100만명 미만의 일반 시급 도시에 해당하는 것은?,text_only,O,대도시,중소도시,전원도시,농촌지역,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,103,3,106,2,True,2,"문제: 자연재해위험개선지구 관리지침상 피해액 산정시 도시유형별 구분에서 인구 100만명 미만의 일반 시급 도시에 해당하는 것은?

선택지:
1. 대도시
2. 중소도시
3. 전원도시
4. 농촌지역

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",110
111,방재기사,2019,5,재해대책,62,하천설계기준상 하천 제방고 결정을 위한 여유고에 대한 설명으로 틀린 것은?,text_only,O,계획홍수량이 200m$^3$/s 미만인 경우에는 여유고를 0.6m 이상으로 한다.,계획홍수량이 10000m$^3$/s 이상인 경우에는 여유고를 2.0m 이상으로 한다.,굴입하도에서는 계획홍수량이 500m$^3$/s이상인 경우에 여유고를 0.8m 이상으로 한다.,계획홍수량이 50m$^3$/s이하이고 제방고가1.0m 이하인 하천에서는 여유고를 0.3m 이상으로 한다.,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,213,3,216,4,False,4,"문제: 하천설계기준상 하천 제방고 결정을 위한 여유고에 대한 설명으로 틀린 것은?

선택지:
1. 계획홍수량이 200m$^3$/s 미만인 경우에는 여유고를 0.6m 이상으로 한다.
2. 계획홍수량이 10000m$^3$/s 이상인 경우에는 여유고를 2.0m 이상으로 한다.
3. 굴입하도에서는 계획홍수량이 500m$^3$/s이상인 경우에 여유고를 0.8m 이상으로 한다.
4. 계획홍수량이 50m$^3$/s이하이고 제방고가1.0m 이하인 하천에서는 여유고를 0.3m 이상으로 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",111
112,방재기사,2020,3,방재사업,96,사면보호시설 중 다음은 어떤옹벽에 관한 설명인가?\n\n- 사면활동 억제와 낙석방지를 기대할 수 있는 공법 \n- 앵커와 병행시공 시 높은 안정성을 가지며 구조해석상 높은 압축력이 벽체에 전달되는 경우 철근 배근을 고려하여 균열발생방지 \n지하수에 의한 수압발생이 우려되는 경우 수발공을 설치,text_only,,의지식 옹벽,중력식 옹벽,낙석방지용 옹벽,계단식 옹벽,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,177,3,180,2,False,2,"문제: 사면보호시설 중 다음은 어떤옹벽에 관한 설명인가?\n\n- 사면활동 억제와 낙석방지를 기대할 수 있는 공법 \n- 앵커와 병행시공 시 높은 안정성을 가지며 구조해석상 높은 압축력이 벽체에 전달되는 경우 철근 배근을 고려하여 균열발생방지 \n지하수에 의한 수압발생이 우려되는 경우 수발공을 설치

선택지:
1. 의지식 옹벽
2. 중력식 옹벽
3. 낙석방지용 옹벽
4. 계단식 옹벽

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",112
113,방재기사,2021,2,방재시설,24,하천에 설치되는 시설물중 제방 및 호안의 재해취약요인의 설명으로 틀린 것은?,text_only,,견간장: 계획 홍수량에 대한 검토,비탈경사: 비탈 경사가 급한 정도,소류력: 호안 재료의 허용 소류력 적합여부,제방고: 계획 홍수위에서 계획홍수량 규모별로 여유고 기준에 적합한지의 여부,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,145,2,147,1,True,1,"문제: 하천에 설치되는 시설물중 제방 및 호안의 재해취약요인의 설명으로 틀린 것은?

선택지:
1. 견간장: 계획 홍수량에 대한 검토
2. 비탈경사: 비탈 경사가 급한 정도
3. 소류력: 호안 재료의 허용 소류력 적합여부
4. 제방고: 계획 홍수위에서 계획홍수량 규모별로 여유고 기준에 적합한지의 여부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",113
114,방재기사,2022,2,방재사업,88,방재시설의 유지∙관리 평가항목∙기준 및 평가방법 등에 관한 고시상 행정안전부장관이 재난책임기관장의 유지관리를 평가해야 하는 방재시설이 아닌 것은?,text_only,O,소하천시설 중 수문,도로시설 중 공동구,어항시설 중 물양장,하천시설 중 관측시설,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,123,3,126,3,True,3,"문제: 방재시설의 유지∙관리 평가항목∙기준 및 평가방법 등에 관한 고시상 행정안전부장관이 재난책임기관장의 유지관리를 평가해야 하는 방재시설이 아닌 것은?

선택지:
1. 소하천시설 중 수문
2. 도로시설 중 공동구
3. 어항시설 중 물양장
4. 하천시설 중 관측시설

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",114
115,방재기사,2021,2,방재사업,84,집중호우 시 유출토사를 인위적으로 퇴적시켜 유입을 억제하는 침사지 시설의 구성요소가 아닌 것은?,text_only,,침전부,홍수조절부,자연배수부,퇴사저류부,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,99,3,102,3,True,3,"문제: 집중호우 시 유출토사를 인위적으로 퇴적시켜 유입을 억제하는 침사지 시설의 구성요소가 아닌 것은?

선택지:
1. 침전부
2. 홍수조절부
3. 자연배수부
4. 퇴사저류부

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",115
116,방재기사,2022,2,방재시설,25,자연재해저감 종합계획 세부수립기준상 인문현황에 관한 사항으로 틀린 것은?,text_only,O,"인문현황에는 인구현황, 산업현황, 문화재현황 등을 기술한다.",인구현황 조사중 재해취약인구는 만18세 미만의 청소년과 만65세 이상의 노인을 포함한다.,산업현황은 산업체의 현황 및 분포를 제시하여 인명피해 및 재산피해 예상 활용한다.,인문현황 조사는 자연재해 발생원인과 피해규모에 영향을 미치는 인문적인 요인을 조사?분석하여 위험지구 선정 및 저감대책 수립의 기초자료로 활용할수있도록 수행되어야한다.,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,211,3,214,2,True,2,"문제: 자연재해저감 종합계획 세부수립기준상 인문현황에 관한 사항으로 틀린 것은?

선택지:
1. 인문현황에는 인구현황, 산업현황, 문화재현황 등을 기술한다.
2. 인구현황 조사중 재해취약인구는 만18세 미만의 청소년과 만65세 이상의 노인을 포함한다.
3. 산업현황은 산업체의 현황 및 분포를 제시하여 인명피해 및 재산피해 예상 활용한다.
4. 인문현황 조사는 자연재해 발생원인과 피해규모에 영향을 미치는 인문적인 요인을 조사?분석하여 위험지구 선정 및 저감대책 수립의 기초자료로 활용할수있도록 수행되어야한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",116
117,방재기사,2020,3,방재시설,34,지형현황 조사를 위한 분석항목에 해당하지 않는 것은?,text_only,,지질분석,표고분석,질·성토 사면분석,경사분석,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,86,3,89,2,False,2,"문제: 지형현황 조사를 위한 분석항목에 해당하지 않는 것은?

선택지:
1. 지질분석
2. 표고분석
3. 질·성토 사면분석
4. 경사분석

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",117
118,방재기사,2021,3,재해대책,80,자연재해 저감대책 수립 시 공간적 구분의 순서로 맞는 것은?,text_only,,위험지구단위 → 수계단위 → 전 지역단위,전 지역단위 → 수계단위 → 위험지구단위,수계단위 → 위험지구단위 → 전 지역단위,전 지역단위 → 위험지구단위 → 수계단위,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,130,3,133,2,True,2,"문제: 자연재해 저감대책 수립 시 공간적 구분의 순서로 맞는 것은?

선택지:
1. 위험지구단위 → 수계단위 → 전 지역단위
2. 전 지역단위 → 수계단위 → 위험지구단위
3. 수계단위 → 위험지구단위 → 전 지역단위
4. 전 지역단위 → 위험지구단위 → 수계단위

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",118
119,방재기사,2020,3,재난관리,6,대규모 복합재난 대응훈련 기본지침상 도상훈련에 관한 설명으로 틀린것?,text_only,O,"대표적인 도상훈련 참여자는 복합재난 대응훈련준비단의 구성원들로 주관기관 훈련부서,유관기관 훈련실무자, 고위직 공무원등이다.","보통 도상훈련은 개념의 이해를 돕고, 장단점을 식별하며, 태도의 변화를 이끌어내기 위한 목적으로 실행한다.",훈련주관 기관장이 소속기관 등의 직원에게 핵심적인 주요과제를 사전에 부여하여 실시한다.,도상훈련방법은 기본과정과 전문과정이 있다.,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.4,191,3,194,3,True,3,"문제: 대규모 복합재난 대응훈련 기본지침상 도상훈련에 관한 설명으로 틀린것?

선택지:
1. 대표적인 도상훈련 참여자는 복합재난 대응훈련준비단의 구성원들로 주관기관 훈련부서,유관기관 훈련실무자, 고위직 공무원등이다.
2. 보통 도상훈련은 개념의 이해를 돕고, 장단점을 식별하며, 태도의 변화를 이끌어내기 위한 목적으로 실행한다.
3. 훈련주관 기관장이 소속기관 등의 직원에게 핵심적인 주요과제를 사전에 부여하여 실시한다.
4. 도상훈련방법은 기본과정과 전문과정이 있다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",119
